origin,year,month,day,hour,temp,dewp,humid,wind_speed,time_hour
JFK,2013,9,28,19,64.04,53.06,67.46,3.45234,28/09/2013 19:00
JFK,2013,9,28,20,62.96,53.06,70.07,3.45234,28/09/2013 20:00
JFK,2013,9,28,21,62.06,53.96,74.75,3.45234,28/09/2013 21:00
JFK,2013,9,28,22,62.06,53.96,74.75,3.45234,28/09/2013 22:00
JFK,2013,9,28,23,60.08,53.96,80.19,0,28/09/2013 23:00
JFK,2013,9,29,0,59,53.96,83.34,4.60312,29/09/2013
JFK,2013,9,29,1,57.92,53.96,86.63,4.60312,29/09/2013 01:00
JFK,2013,9,29,2,57.02,53.06,86.58,4.60312,29/09/2013 02:00
JFK,2013,9,29,3,57.02,53.96,89.48,4.60312,29/09/2013 03:00
JFK,2013,9,29,4,55.04,53.06,93.02,3.45234,29/09/2013 04:00
JFK,2013,9,29,5,55.94,53.96,93.05,5.7539,29/09/2013 05:00
JFK,2013,9,29,6,55.94,53.96,93.05,6.90468,29/09/2013 06:00
JFK,2013,9,29,7,57.02,55.04,93.08,5.7539,29/09/2013 07:00
JFK,2013,9,29,8,62.06,55.04,77.75,6.90468,29/09/2013 08:00
JFK,2013,9,29,9,66.02,51.98,60.51,10.35702,29/09/2013 09:00
JFK,2013,9,29,10,66.02,51.98,60.51,9.20624,29/09/2013 10:00
JFK,2013,9,29,11,69.98,50,49.07,8.05546,29/09/2013 11:00
JFK,2013,9,29,12,69.08,53.96,58.56,9.20624,29/09/2013 12:00
JFK,2013,9,29,13,68,51.98,56.51,8.05546,29/09/2013 13:00
JFK,2013,9,29,14,66.92,51.08,56.73,6.90468,29/09/2013 14:00
JFK,2013,9,29,15,66.92,51.08,56.73,9.20624,29/09/2013 15:00
JFK,2013,9,29,16,66.02,51.08,58.53,10.35702,29/09/2013 16:00
JFK,2013,9,29,17,64.04,51.98,64.84,9.20624,29/09/2013 17:00
JFK,2013,9,29,18,62.06,53.06,72.33,6.90468,29/09/2013 18:00
JFK,2013,9,29,19,60.08,53.06,77.59,0,29/09/2013 19:00
JFK,2013,9,29,20,60.08,53.06,77.59,0,29/09/2013 20:00
JFK,2013,9,29,21,55.04,51.08,86.47,5.7539,29/09/2013 21:00
JFK,2013,9,29,22,57.02,53.06,86.58,3.45234,29/09/2013 22:00
JFK,2013,9,29,23,55.94,51.08,83.69,4.60312,29/09/2013 23:00
JFK,2013,9,30,0,55.94,51.98,86.52,4.60312,30/09/2013
JFK,2013,9,30,1,53.96,50,86.41,3.45234,30/09/2013 01:00
JFK,2013,9,30,2,55.04,50,83.08,4.60312,30/09/2013 02:00
JFK,2013,9,30,3,55.04,51.08,86.47,5.7539,30/09/2013 03:00
JFK,2013,9,30,4,53.06,50,89.31,3.45234,30/09/2013 04:00
JFK,2013,9,30,5,53.06,51.08,92.96,4.60312,30/09/2013 05:00
JFK,2013,9,30,6,53.96,51.98,92.99,6.90468,30/09/2013 06:00
JFK,2013,9,30,7,57.92,53.96,86.63,6.90468,30/09/2013 07:00
JFK,2013,9,30,8,62.06,53.96,74.75,5.7539,30/09/2013 08:00
JFK,2013,9,30,9,64.94,53.06,65.37,5.7539,30/09/2013 09:00
JFK,2013,9,30,10,68,48.92,50.44,5.7539,30/09/2013 10:00
JFK,2013,9,30,11,69.08,48.92,48.6,0,30/09/2013 11:00
JFK,2013,9,30,12,71.06,48.92,45.43,3.45234,30/09/2013 12:00
JFK,2013,9,30,13,69.98,53.06,54.94,5.7539,30/09/2013 13:00
JFK,2013,9,30,14,68,55.04,63.21,11.5078,30/09/2013 14:00
JFK,2013,9,30,15,68,53.06,58.8,10.35702,30/09/2013 15:00
JFK,2013,9,30,16,68,53.06,58.8,8.05546,30/09/2013 16:00
JFK,2013,9,30,17,66.02,55.04,67.69,6.90468,30/09/2013 17:00
JFK,2013,9,30,18,64.04,55.94,74.94,6.90468,30/09/2013 18:00
JFK,2013,9,30,19,62.06,55.94,80.34,5.7539,30/09/2013 19:00
JFK,2013,9,30,20,62.06,57.02,83.54,8.05546,30/09/2013 20:00
JFK,2013,9,30,21,62.06,57.02,83.54,9.20624,30/09/2013 21:00
JFK,2013,9,30,22,60.98,55.94,83.47,9.20624,30/09/2013 22:00
JFK,2013,9,30,23,60.08,55.04,83.41,9.20624,30/09/2013 23:00
LGA,2013,9,1,0,80.06,69.08,69.23,9.20624,01/09/2013
LGA,2013,9,1,1,78.98,69.08,71.72,9.20624,01/09/2013 01:00
LGA,2013,9,1,2,78.08,69.08,73.88,8.05546,01/09/2013 02:00
LGA,2013,9,1,3,77,69.08,76.57,10.35702,01/09/2013 03:00
LGA,2013,9,1,4,77,69.8,78.48,9.20624,01/09/2013 04:00
LGA,2013,9,1,5,75.2,69.8,83.32,5.7539,01/09/2013 05:00
LGA,2013,9,1,6,75.92,69.08,79.37,5.7539,01/09/2013 06:00
LGA,2013,9,1,7,75.92,69.98,83.32,6.90468,01/09/2013 07:00
LGA,2013,9,1,8,78.08,69.98,78.48,6.90468,01/09/2013 08:00
LGA,2013,9,1,9,78.8,69.98,76.19,8.05546,01/09/2013 09:00
LGA,2013,9,1,10,78.8,71.06,81.92,10.35702,01/09/2013 10:00
LGA,2013,9,1,11,80.06,69.98,71.39,4.60312,01/09/2013 11:00
LGA,2013,9,1,12,82.4,69.98,66.93,8.05546,01/09/2013 12:00
LGA,2013,9,1,13,84.02,69.08,60.87,9.20624,01/09/2013 13:00
LGA,2013,9,1,14,84.02,69.98,62.77,10.35702,01/09/2013 14:00
LGA,2013,9,1,15,84.2,69.98,66.93,12.65858,01/09/2013 15:00
LGA,2013,9,1,16,82.04,71.06,69.43,10.35702,01/09/2013 16:00
LGA,2013,9,1,17,78.08,71.06,79.05,11.5078,01/09/2013 17:00
LGA,2013,9,1,18,78.98,71.06,76.74,11.5078,01/09/2013 18:00
LGA,2013,9,1,19,75.92,71.06,84.92,9.20624,01/09/2013 19:00
LGA,2013,9,1,20,78.08,71.96,81.5,5.7539,01/09/2013 20:00
LGA,2013,9,1,21,77,71.06,81.92,9.20624,01/09/2013 21:00
LGA,2013,9,1,22,75.92,71.6,88.59,9.20624,01/09/2013 22:00
LGA,2013,9,1,23,75.2,71.96,90.22,8.05546,01/09/2013 23:00
LGA,2013,9,2,0,75.02,71.96,90.22,8.05546,02/09/2013
LGA,2013,9,2,1,75.02,71.96,90.22,5.7539,02/09/2013 01:00
LGA,2013,9,2,2,75.02,71.96,90.22,5.7539,02/09/2013 02:00
LGA,2013,9,2,3,75.92,71.96,88.59,6.90468,02/09/2013 03:00
LGA,2013,9,2,4,75.92,71.96,87.55,3.45234,02/09/2013 04:00
LGA,2013,9,2,5,75.92,71.96,87.55,4.60312,02/09/2013 05:00
LGA,2013,9,2,6,75.92,71.06,84.92,0,02/09/2013 06:00
LGA,2013,9,2,7,75.92,71.96,88.59,5.7539,02/09/2013 07:00
LGA,2013,9,2,8,78.08,71.06,79.05,4.60312,02/09/2013 08:00
LGA,2013,9,2,9,78.98,71.06,76.74,3.45234,02/09/2013 09:00
LGA,2013,9,2,10,78.98,71.06,76.74,8.05546,02/09/2013 10:00
LGA,2013,9,2,11,80.6,71.96,76.36,9.20624,02/09/2013 11:00
LGA,2013,9,2,12,80.6,71.6,79.37,13.80936,02/09/2013 12:00
LGA,2013,9,2,13,73.94,66.2,83.09,9.20624,02/09/2013 13:00
LGA,2013,9,2,14,75.02,69.08,81.79,4.60312,02/09/2013 14:00
LGA,2013,9,2,15,77,71.96,84.46,5.7539,02/09/2013 15:00
LGA,2013,9,2,16,80.06,71.96,76.36,0,02/09/2013 16:00
LGA,2013,9,2,17,80.06,71.06,74.07,0,02/09/2013 17:00
LGA,2013,9,2,18,80.06,71.06,74.07,0,02/09/2013 18:00
LGA,2013,9,2,19,77,71.96,84.46,8.05546,02/09/2013 19:00
LGA,2013,9,2,20,77,71.96,84.46,10.35702,02/09/2013 20:00
LGA,2013,9,2,21,77,71.06,81.92,4.60312,02/09/2013 21:00
LGA,2013,9,2,22,75.92,71.06,84.92,5.7539,02/09/2013 22:00
LGA,2013,9,2,23,75.92,69.98,81.85,6.90468,02/09/2013 23:00
LGA,2013,9,3,0,75.92,69.98,81.85,3.45234,03/09/2013
LGA,2013,9,3,1,75.2,69.98,84.34,8.05546,03/09/2013 01:00
LGA,2013,9,3,2,75.2,71.6,94.1,5.7539,03/09/2013 02:00
LGA,2013,9,3,3,73.04,69.98,90.14,0,03/09/2013 03:00
LGA,2013,9,3,4,73.04,69.98,90.14,8.05546,03/09/2013 04:00
LGA,2013,9,3,5,73.4,69.98,90.14,5.7539,03/09/2013 05:00
LGA,2013,9,3,6,73.4,69.98,90.14,5.7539,03/09/2013 06:00
LGA,2013,9,3,7,73.4,71.6,94.1,6.90468,03/09/2013 07:00
LGA,2013,9,3,8,73.4,69.8,88.51,8.05546,03/09/2013 08:00
LGA,2013,9,3,9,73.94,69.98,88.51,6.90468,03/09/2013 09:00
LGA,2013,9,3,10,75.02,66.92,75.93,13.80936,03/09/2013 10:00
LGA,2013,9,3,11,75.02,62.96,66.13,12.65858,03/09/2013 11:00
LGA,2013,9,3,12,77,60.8,60.9,9.20624,03/09/2013 12:00
LGA,2013,9,3,13,78.98,57.92,48.48,10.35702,03/09/2013 13:00
LGA,2013,9,3,14,80.96,57.02,43.99,9.20624,03/09/2013 14:00
LGA,2013,9,3,15,80.96,59,47.23,11.5078,03/09/2013 15:00
LGA,2013,9,3,16,82.04,53.06,36.77,11.5078,03/09/2013 16:00
LGA,2013,9,3,17,80.06,57.02,45.3,13.80936,03/09/2013 17:00
LGA,2013,9,3,18,78.98,55.94,45.14,11.5078,03/09/2013 18:00
LGA,2013,9,3,19,77,53.96,44.84,13.80936,03/09/2013 19:00
LGA,2013,9,3,20,75.02,55.04,49.81,16.11092,03/09/2013 20:00
LGA,2013,9,3,21,73.04,55.04,53.24,12.65858,03/09/2013 21:00
LGA,2013,9,3,22,71.96,55.94,57.05,11.5078,03/09/2013 22:00
LGA,2013,9,3,23,71.06,55.94,58.82,14.96014,03/09/2013 23:00
LGA,2013,9,4,0,69.98,55.94,61.02,10.35702,04/09/2013
LGA,2013,9,4,1,69.08,55.94,62.93,10.35702,04/09/2013 01:00
LGA,2013,9,4,2,68,55.94,65.31,11.5078,04/09/2013 02:00
LGA,2013,9,4,3,68,55.94,65.31,12.65858,04/09/2013 03:00
LGA,2013,9,4,4,66.92,55.94,67.79,18.41248,04/09/2013 04:00
LGA,2013,9,4,5,66.92,55.94,67.79,10.35702,04/09/2013 05:00
LGA,2013,9,4,6,66.92,55.94,67.79,16.11092,04/09/2013 06:00
LGA,2013,9,4,7,66.92,55.94,67.79,12.65858,04/09/2013 07:00
LGA,2013,9,4,8,69.08,55.04,60.91,13.80936,04/09/2013 08:00
LGA,2013,9,4,9,71.06,55.04,56.93,10.35702,04/09/2013 09:00
LGA,2013,9,4,10,73.04,53.06,49.52,9.20624,04/09/2013 10:00
LGA,2013,9,4,11,75.02,48.02,38.43,9.20624,04/09/2013 11:00
LGA,2013,9,4,12,77,48.92,37.21,8.05546,04/09/2013 12:00
LGA,2013,9,4,13,78.98,48.92,34.86,8.05546,04/09/2013 13:00
LGA,2013,9,4,14,80.96,50,34.01,12.65858,04/09/2013 14:00
LGA,2013,9,4,15,82.04,51.98,35.34,11.5078,04/09/2013 15:00
LGA,2013,9,4,16,80.96,53.06,38.08,12.65858,04/09/2013 16:00
LGA,2013,9,4,17,80.06,53.96,40.54,10.35702,04/09/2013 17:00
LGA,2013,9,4,18,80.06,53.96,40.54,10.35702,04/09/2013 18:00
LGA,2013,9,4,19,78.98,53.96,42,11.5078,04/09/2013 19:00
LGA,2013,9,4,20,78.08,55.04,45,9.20624,04/09/2013 20:00
LGA,2013,9,4,21,77,55.04,46.64,12.65858,04/09/2013 21:00
LGA,2013,9,4,22,77,53.96,44.84,12.65858,04/09/2013 22:00
LGA,2013,9,4,23,75.92,53.96,46.47,9.20624,04/09/2013 23:00
LGA,2013,9,5,0,75.92,53.96,46.47,9.20624,05/09/2013
LGA,2013,9,5,1,73.04,55.94,55.01,6.90468,05/09/2013 01:00
LGA,2013,9,5,2,73.04,55.04,53.24,10.35702,05/09/2013 02:00
LGA,2013,9,5,3,71.96,55.04,55.22,10.35702,05/09/2013 03:00
LGA,2013,9,5,4,71.06,55.04,56.93,8.05546,05/09/2013 04:00
LGA,2013,9,5,5,69.98,55.94,61.02,9.20624,05/09/2013 05:00
LGA,2013,9,5,6,69.08,57.02,65.44,3.45234,05/09/2013 06:00
LGA,2013,9,5,7,71.96,55.04,55.22,5.7539,05/09/2013 07:00
LGA,2013,9,5,8,71.96,55.94,57.05,6.90468,05/09/2013 08:00
LGA,2013,9,5,9,73.04,57.02,57.2,12.65858,05/09/2013 09:00
LGA,2013,9,5,10,73.04,57.02,57.2,13.80936,05/09/2013 10:00
LGA,2013,9,5,11,73.94,55.94,53.37,12.65858,05/09/2013 11:00
LGA,2013,9,5,12,75.92,48.92,38.57,10.35702,05/09/2013 12:00
LGA,2013,9,5,13,75.92,44.96,33.22,13.80936,05/09/2013 13:00
LGA,2013,9,5,14,77,42.98,29.72,11.5078,05/09/2013 14:00
LGA,2013,9,5,15,77,46.04,33.39,12.65858,05/09/2013 15:00
LGA,2013,9,5,16,75.92,44.96,33.22,12.65858,05/09/2013 16:00
LGA,2013,9,5,17,73.94,41,30.49,14.96014,05/09/2013 17:00
LGA,2013,9,5,18,73.04,42.08,32.77,14.96014,05/09/2013 18:00
LGA,2013,9,5,19,71.06,41,33.61,12.65858,05/09/2013 19:00
LGA,2013,9,5,20,69.08,42.98,38.81,10.35702,05/09/2013 20:00
LGA,2013,9,5,21,68,41,37.32,11.5078,05/09/2013 21:00
LGA,2013,9,5,22,66.92,42.08,40.39,9.20624,05/09/2013 22:00
LGA,2013,9,5,23,66.02,41,39.96,11.5078,05/09/2013 23:00
LGA,2013,9,6,0,64.04,41,42.82,12.65858,06/09/2013
LGA,2013,9,6,1,62.06,44.06,51.64,6.90468,06/09/2013 01:00
LGA,2013,9,6,2,60.98,42.98,51.48,10.35702,06/09/2013 02:00
LGA,2013,9,6,3,60.08,44.06,55.39,11.5078,06/09/2013 03:00
LGA,2013,9,6,4,57.92,41,53.2,9.20624,06/09/2013 04:00
LGA,2013,9,6,5,57.02,41,54.95,9.20624,06/09/2013 05:00
LGA,2013,9,6,6,57.02,41,54.95,9.20624,06/09/2013 06:00
LGA,2013,9,6,7,57.92,39.92,51.02,9.20624,06/09/2013 07:00
LGA,2013,9,6,8,60.98,39.92,45.74,9.20624,06/09/2013 08:00
LGA,2013,9,6,9,62.96,42.08,46.37,10.35702,06/09/2013 09:00
LGA,2013,9,6,10,64.04,39.02,39.65,11.5078,06/09/2013 10:00
LGA,2013,9,6,11,66.02,39.92,38.32,10.35702,06/09/2013 11:00
LGA,2013,9,6,12,66.92,37.94,34.38,0,06/09/2013 12:00
LGA,2013,9,6,13,68,39.92,35.79,4.60312,06/09/2013 13:00
LGA,2013,9,6,14,69.08,39.02,33.3,5.7539,06/09/2013 14:00
LGA,2013,9,6,15,69.98,37.94,30.95,6.90468,06/09/2013 15:00
LGA,2013,9,6,16,71.06,35.96,27.59,4.60312,06/09/2013 16:00
LGA,2013,9,6,17,69.08,41,35.96,4.60312,06/09/2013 17:00
LGA,2013,9,6,18,68,42.08,38.91,6.90468,06/09/2013 18:00
LGA,2013,9,6,19,66.02,42.98,43.13,6.90468,06/09/2013 19:00
LGA,2013,9,6,20,66.02,42.98,43.13,5.7539,06/09/2013 20:00
LGA,2013,9,6,21,64.94,44.96,48.3,8.05546,06/09/2013 21:00
LGA,2013,9,6,22,64.94,44.96,48.3,8.05546,06/09/2013 22:00
LGA,2013,9,6,23,64.94,44.96,48.3,4.60312,06/09/2013 23:00
LGA,2013,9,7,0,64.04,44.06,48.17,9.20624,07/09/2013
LGA,2013,9,7,1,62.96,44.96,51.77,6.90468,07/09/2013 01:00
LGA,2013,9,7,2,62.96,44.06,50.03,5.7539,07/09/2013 02:00
LGA,2013,9,7,3,62.96,44.96,51.77,6.90468,07/09/2013 03:00
LGA,2013,9,7,4,62.06,46.04,55.68,4.60312,07/09/2013 04:00
LGA,2013,9,7,5,62.06,48.02,59.99,5.7539,07/09/2013 05:00
LGA,2013,9,7,6,60.98,46.94,59.84,3.45234,07/09/2013 06:00
LGA,2013,9,7,7,64.04,46.94,53.73,4.60312,07/09/2013 07:00
LGA,2013,9,7,8,66.02,44.06,44.95,5.7539,07/09/2013 08:00
LGA,2013,9,7,9,68,42.98,40.28,6.90468,07/09/2013 09:00
LGA,2013,9,7,10,71.06,42.08,35.04,6.90468,07/09/2013 10:00
LGA,2013,9,7,11,73.04,39.92,30.14,9.20624,07/09/2013 11:00
LGA,2013,9,7,12,75.92,42.08,29.76,4.60312,07/09/2013 12:00
LGA,2013,9,7,13,78.08,39.92,25.48,5.7539,07/09/2013 13:00
LGA,2013,9,7,14,78.08,42.08,27.7,8.05546,07/09/2013 14:00
LGA,2013,9,7,15,78.08,41,26.57,10.35702,07/09/2013 15:00
LGA,2013,9,7,16,75.92,50,40.16,14.96014,07/09/2013 16:00
LGA,2013,9,7,17,73.94,51.08,44.66,14.96014,07/09/2013 17:00
LGA,2013,9,7,18,71.96,51.98,49.36,11.5078,07/09/2013 18:00
LGA,2013,9,7,19,71.06,53.06,52.95,8.05546,07/09/2013 19:00
LGA,2013,9,7,20,71.96,53.96,53.08,8.05546,07/09/2013 20:00
LGA,2013,9,7,21,71.06,53.96,54.73,6.90468,07/09/2013 21:00
LGA,2013,9,7,22,71.96,53.06,51.36,8.05546,07/09/2013 22:00
LGA,2013,9,7,23,71.96,53.06,51.36,8.05546,07/09/2013 23:00
LGA,2013,9,8,0,71.06,53.06,52.95,6.90468,08/09/2013
LGA,2013,9,8,1,71.96,51.98,49.36,10.35702,08/09/2013 01:00
LGA,2013,9,8,2,71.06,55.04,56.93,5.7539,08/09/2013 02:00
LGA,2013,9,8,3,71.06,53.96,54.73,5.7539,08/09/2013 03:00
LGA,2013,9,8,4,69.98,53.96,56.78,5.7539,08/09/2013 04:00
LGA,2013,9,8,5,69.98,53.96,56.78,5.7539,08/09/2013 05:00
LGA,2013,9,8,6,69.98,55.04,59.06,8.05546,08/09/2013 06:00
LGA,2013,9,8,7,71.06,53.96,54.73,8.05546,08/09/2013 07:00
LGA,2013,9,8,8,71.96,55.94,57.05,9.20624,08/09/2013 08:00
LGA,2013,9,8,9,73.04,57.92,59.08,9.20624,08/09/2013 09:00
LGA,2013,9,8,10,75.92,59,55.77,11.5078,08/09/2013 10:00
LGA,2013,9,8,11,78.98,60.98,54.08,9.20624,08/09/2013 11:00
LGA,2013,9,8,12,78.08,60.98,55.7,13.80936,08/09/2013 12:00
LGA,2013,9,8,13,78.98,59,50.39,10.35702,08/09/2013 13:00
LGA,2013,9,8,14,80.06,57.92,46.79,14.96014,08/09/2013 14:00
LGA,2013,9,8,15,80.06,55.04,42.16,17.2617,08/09/2013 15:00
LGA,2013,9,8,16,78.08,51.98,40.23,18.41248,08/09/2013 16:00
LGA,2013,9,8,17,78.08,41,26.57,17.2617,08/09/2013 17:00
LGA,2013,9,8,18,75.92,44.06,32.1,14.96014,08/09/2013 18:00
LGA,2013,9,8,19,73.04,42.98,33.92,13.80936,08/09/2013 19:00
LGA,2013,9,8,20,69.98,44.06,39.22,12.65858,08/09/2013 20:00
LGA,2013,9,8,21,68,44.06,41.98,12.65858,08/09/2013 21:00
LGA,2013,9,8,22,66.02,42.98,43.13,11.5078,08/09/2013 22:00
LGA,2013,9,8,23,64.94,42.08,43.26,12.65858,08/09/2013 23:00
LGA,2013,9,9,0,62.96,41,44.47,11.5078,09/09/2013
LGA,2013,9,9,1,62.06,41,45.91,8.05546,09/09/2013 01:00
LGA,2013,9,9,2,60.98,42.98,51.48,8.05546,09/09/2013 02:00
LGA,2013,9,9,3,60.08,44.96,57.33,6.90468,09/09/2013 03:00
LGA,2013,9,9,4,60.98,44.06,53.65,8.05546,09/09/2013 04:00
LGA,2013,9,9,5,59,44.96,59.58,3.45234,09/09/2013 05:00
LGA,2013,9,9,6,59,44.96,59.58,6.90468,09/09/2013 06:00
LGA,2013,9,9,7,60.08,46.04,59.72,9.20624,09/09/2013 07:00
LGA,2013,9,9,8,62.96,46.04,53.94,9.20624,09/09/2013 08:00
LGA,2013,9,9,9,64.04,46.04,51.93,8.05546,09/09/2013 09:00
LGA,2013,9,9,10,66.92,46.04,46.98,8.05546,09/09/2013 10:00
LGA,2013,9,9,11,68,44.96,43.44,6.90468,09/09/2013 11:00
LGA,2013,9,9,12,71.96,39.92,31.26,6.90468,09/09/2013 12:00
LGA,2013,9,9,13,69.98,44.06,39.22,6.90468,09/09/2013 13:00
LGA,2013,9,9,14,69.08,48.92,48.6,9.20624,09/09/2013 14:00
LGA,2013,9,9,15,71.06,48.92,45.43,5.7539,09/09/2013 15:00
LGA,2013,9,9,16,71.96,48.92,44.06,5.7539,09/09/2013 16:00
LGA,2013,9,9,17,69.98,48.92,47.13,11.5078,09/09/2013 17:00
LGA,2013,9,9,18,68,50,52.51,10.35702,09/09/2013 18:00
LGA,2013,9,9,19,68,51.98,56.51,11.5078,09/09/2013 19:00
LGA,2013,9,9,20,68,53.96,60.77,10.35702,09/09/2013 20:00
LGA,2013,9,9,21,68,55.94,65.31,12.65858,09/09/2013 21:00
LGA,2013,9,9,22,69.08,57.02,65.44,9.20624,09/09/2013 22:00
LGA,2013,9,9,23,69.08,57.02,65.44,10.35702,09/09/2013 23:00
LGA,2013,9,10,0,69.08,57.92,67.59,12.65858,10/09/2013
LGA,2013,9,10,1,69.08,59,70.26,9.20624,10/09/2013 01:00
LGA,2013,9,10,2,69.98,59,68.55,10.35702,10/09/2013 02:00
LGA,2013,9,10,3,69.98,60.08,70.81,10.35702,10/09/2013 03:00
LGA,2013,9,10,4,69.98,60.08,70.81,9.20624,10/09/2013 04:00
LGA,2013,9,10,5,69.98,60.98,73.11,11.5078,10/09/2013 05:00
LGA,2013,9,10,6,71.06,62.06,73.22,11.5078,10/09/2013 06:00
LGA,2013,9,10,7,71.06,64.04,78.49,9.20624,10/09/2013 07:00
LGA,2013,9,10,8,73.04,64.04,73.41,5.7539,10/09/2013 08:00
LGA,2013,9,10,9,73.94,64.94,73.49,11.5078,10/09/2013 09:00
LGA,2013,9,10,10,77,66.02,68.9,9.20624,10/09/2013 10:00
LGA,2013,9,10,11,78.08,66.02,66.48,8.05546,10/09/2013 11:00
LGA,2013,9,10,12,80.06,66.92,65.33,11.5078,10/09/2013 12:00
LGA,2013,9,10,13,82.94,66.92,61.58,11.5078,10/09/2013 13:00
LGA,2013,9,10,14,82.04,68,62.53,11.5078,10/09/2013 14:00
LGA,2013,9,10,15,86,68,55.04,9.20624,10/09/2013 15:00
LGA,2013,9,10,16,86,69.08,57.12,12.65858,10/09/2013 16:00
LGA,2013,9,10,17,87.08,69.08,55.19,11.5078,10/09/2013 17:00
LGA,2013,9,10,18,84.92,69.08,59.14,9.20624,10/09/2013 18:00
LGA,2013,9,10,19,80.96,69.08,67.22,6.90468,10/09/2013 19:00
LGA,2013,9,10,20,80.06,69.08,69.23,6.90468,10/09/2013 20:00
LGA,2013,9,10,21,80.96,69.98,69.32,6.90468,10/09/2013 21:00
LGA,2013,9,10,22,80.06,69.98,71.39,5.7539,10/09/2013 22:00
LGA,2013,9,10,23,80.06,69.98,71.39,9.20624,10/09/2013 23:00
LGA,2013,9,11,0,80.06,69.98,71.39,9.20624,11/09/2013
LGA,2013,9,11,1,78.98,69.98,73.97,9.20624,11/09/2013 01:00
LGA,2013,9,11,2,78.98,69.98,73.97,9.20624,11/09/2013 02:00
LGA,2013,9,11,3,78.98,69.98,73.97,9.20624,11/09/2013 03:00
LGA,2013,9,11,4,78.08,69.98,76.19,5.7539,11/09/2013 04:00
LGA,2013,9,11,5,78.08,69.98,76.19,8.05546,11/09/2013 05:00
LGA,2013,9,11,6,77,71.06,81.92,8.05546,11/09/2013 06:00
LGA,2013,9,11,7,78.08,71.06,79.05,6.90468,11/09/2013 07:00
LGA,2013,9,11,8,82.04,71.06,69.43,4.60312,11/09/2013 08:00
LGA,2013,9,11,9,84.02,71.06,65.13,3.45234,11/09/2013 09:00
LGA,2013,9,11,10,87.98,71.06,57.39,5.7539,11/09/2013 10:00
LGA,2013,9,11,11,89.96,71.06,53.91,6.90468,11/09/2013 11:00
LGA,2013,9,11,12,93.02,71.06,48.99,5.7539,11/09/2013 12:00
LGA,2013,9,11,13,93.02,71.96,50.51,16.11092,11/09/2013 13:00
LGA,2013,9,11,14,91.94,71.96,52.24,14.96014,11/09/2013 14:00
LGA,2013,9,11,15,91.04,69.98,50.23,13.80936,11/09/2013 15:00
LGA,2013,9,11,16,89.96,69.08,50.39,11.5078,11/09/2013 16:00
LGA,2013,9,11,17,87.98,69.08,53.64,12.65858,11/09/2013 17:00
LGA,2013,9,11,18,86,69.08,57.12,10.35702,11/09/2013 18:00
LGA,2013,9,11,19,84.92,69.08,59.14,8.05546,11/09/2013 19:00
LGA,2013,9,11,20,87.98,69.08,53.64,11.5078,11/09/2013 20:00
LGA,2013,9,11,21,84.92,69.08,59.14,8.05546,11/09/2013 21:00
LGA,2013,9,11,22,86,69.08,57.12,11.5078,11/09/2013 22:00
LGA,2013,9,11,23,82.94,69.08,63.03,9.20624,11/09/2013 23:00
LGA,2013,9,12,0,82.04,69.08,64.9,9.20624,12/09/2013
LGA,2013,9,12,1,80.96,68,64.77,9.20624,12/09/2013 01:00
LGA,2013,9,12,2,80.06,68,66.7,9.20624,12/09/2013 02:00
LGA,2013,9,12,3,78.08,68,71.19,10.35702,12/09/2013 03:00
LGA,2013,9,12,4,78.08,68,71.19,9.20624,12/09/2013 04:00
LGA,2013,9,12,5,77,68,73.78,9.20624,12/09/2013 05:00
LGA,2013,9,12,6,75.92,69.08,79.37,9.20624,12/09/2013 06:00
LGA,2013,9,12,7,75.92,69.08,79.37,12.65858,12/09/2013 07:00
LGA,2013,9,12,8,78.08,69.08,73.88,9.20624,12/09/2013 08:00
LGA,2013,9,12,9,80.06,69.08,69.23,8.05546,12/09/2013 09:00
LGA,2013,9,12,10,80.96,69.08,67.22,9.20624,12/09/2013 10:00
LGA,2013,9,12,11,84.02,69.08,60.87,11.5078,12/09/2013 11:00
LGA,2013,9,12,12,84.92,68,56.98,12.65858,12/09/2013 12:00
LGA,2013,9,12,13,82.4,69.8,78.19,20.71404,12/09/2013 13:00
LGA,2013,9,12,14,78.8,71.96,81.5,13.80936,12/09/2013 14:00
LGA,2013,9,12,15,82.04,68,62.53,10.35702,12/09/2013 15:00
LGA,2013,9,12,16,80.06,68,66.7,9.20624,12/09/2013 16:00
LGA,2013,9,12,17,80.96,69.98,69.32,8.05546,12/09/2013 17:00
LGA,2013,9,12,18,78.08,69.08,73.88,9.20624,12/09/2013 18:00
LGA,2013,9,12,19,80.6,69.8,90.06,17.2617,12/09/2013 19:00
LGA,2013,9,12,20,71.96,68,88.43,13.80936,12/09/2013 20:00
LGA,2013,9,12,21,71.96,68,87.35,4.60312,12/09/2013 21:00
LGA,2013,9,12,22,71.96,66.02,81.57,9.20624,12/09/2013 22:00
LGA,2013,9,12,23,71.06,66.02,84.1,8.05546,12/09/2013 23:00
LGA,2013,9,13,0,71.96,64.94,78.57,6.90468,13/09/2013
LGA,2013,9,13,1,71.06,64.94,81,9.20624,13/09/2013 01:00
LGA,2013,9,13,2,69.98,64.94,84.04,11.5078,13/09/2013 02:00
LGA,2013,9,13,3,69.98,64.04,81.44,12.65858,13/09/2013 03:00
LGA,2013,9,13,4,69.08,64.04,83.98,0,13/09/2013 04:00
